うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/05(火) 18:48:02.92 ID:IJ5UBTSho<>そんなスレの避難所の2 <br>  <br> ※前スレ <br> http://ex14.vip2ch.com/test/read.cgi/part4vip/1355104083/<>うなぎパイってコテハンが旅したりするスレの避難所★２
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/05(火) 19:15:41.89 ID:qd2MVVgRO<> いちょつ！ <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/05(火) 19:24:32.94 ID:6EAboYmr0<> 以前､3のくせに｢2get｣と書き込んでしまい､  <br> ｢2000万年ROMってろ!｣と言われてしまった者です｡  <br> 言われた通り2000万年間､沢山沢山ROMりました｡  <br> 猿から人類への進化…  <br> 途中､｢ｶﾞｯﾄﾊﾌﾞｸﾞﾌｰﾝ?｣と書き込んだｼﾞｬﾜ原人に反論しそうになったりもしましたが､ 言いつけを固く守り､唇を咬んでROMに徹しました｡  <br> そして現れては消えていく文明｡数え切れないほどの戦争…生と死､生と死｡  <br> 2000万年経った今､晴れて縛め(いましめ)を解かれた私(わたくし)が､  <br> 2get出来るﾁｬﾝｽに今っ!恵まれました｡  <br> 感動で…私の胸は張り裂けんばかりです｡  <br> 卑弥呼女王､見てますか?  <br> 義経様、清盛様見てますか？  <br> 信長様、秀吉様、家康様 見てますか？  <br> それでは､2000万年の歴史の重みと共に､  <br> ｷｰﾎﾞｰﾄﾞを叩き壊すほどの情熱をもって打ち込ませていただきます｡  <br> 2get  <br>  <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/05(火) 19:36:50.03 ID:n32m3i78o<> &gt;3 <br> 2001万年ROMってろ！！！ <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/27(水) 22:25:11.95 ID:Qq+ASY9Lo<> &gt;&gt;486 <br> 普通に終わりましたね <br> ラーメンがやたら美味しそうで裏山でした <br> うなパイお疲れさま <br> 皆さまもお疲れさま <br>  <>
以下、VIPにかわりましてパー速民がお送りします</b>(関西地方)<b><>sage<>2013/03/27(水) 23:10:34.28 ID:0wPoBT/3o<> 今日はいろいろ大変だったみたいね <br> http://i.imgur.com/H0QD07y.png <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/27(水) 23:28:16.02 ID:eBvVOP5Zo<> &gt;&gt;488 <br> 乙 <>
以下、VIPにかわりましてパー速民がお送りします</b>(チベット自治区)<b><>sage<>2013/03/27(水) 23:30:48.28 ID:Xj1JGWLjo<> &gt;&gt;488 <br> 乙です <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/28(木) 00:39:56.39 ID:6tIj0pHqo<> &gt;&gt;488 <br> おつおつ！です <br>  <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/28(木) 03:22:35.08 ID:zrfadaTFo<> ●3月27日の本スレ <br> 18切符と北海道東日本パスで遊ぶスレ <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364332404/ <br> 18切符と北海道東日本パスで遊び続けるスレ <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364363115/ <br>  <br> ●3月27日の移動（発着時刻は全て定刻で表記） <br> 　東室蘭07:25→08:45苫小牧　58.0km（室蘭本線） <br> 　苫小牧10:28→12:02岩見沢　75.8km（室蘭本線） <br> 　岩見沢12:05→12:43札幌　40.6km（函館本線） <br> 　札幌14:37→15:28小樽　33.8km（函館本線） <br> 　小樽17:38→18:18札幌　33.8km（函館本線） <br>  <br> 移動距離：鉄道242.0km <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/28(木) 03:23:22.63 ID:zrfadaTFo<> &gt;&gt;419 <br>  <br> (21)青森→蟹田→木古内→◎江差→木古内→函館　244.6km <br> (22)函館→（仁山・大沼公園）→森→長万部→小樽→札幌　286.3km <br> (23)札幌→苫小牧→◎様似→（バス）→えりも岬→（バス）→広尾→（バス）→帯広　鉄道217.7km　バス169.1km <br> (24)帯広→新得→新夕張→南千歳→苫小牧→東室蘭→◎室蘭→東室蘭　275.4km <br> (25)東室蘭→苫小牧→岩見沢→札幌→小樽→札幌　242.0km <br>  <br> 次の目的地は、常陸太田（茨城県・水郡線） <br>  <br> ●通算移動距離（鉄道は乗車区間の営業キロ、バス・フェリーは概算運行距離） <br> 　鉄道：7,644.4km　　バス235.2km　　フェリー：131.2km　　合計：8,010.8km <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/28(木) 06:46:58.68 ID:T74CjGNRo<> クソコテと行く青春18切符の旅 <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364420699/ <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/28(木) 07:07:54.12 ID:qRfxGI0po<> &gt;&gt;492,493 <br> まとめが人おつおつ！です <br> &gt;&gt;494 <br> 今日も楽しく見てるよ！ <br>  <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/28(木) 07:56:30.38 ID:AVc3JpEr0<> うなパイすれで言う <br> JC＝自宅警備中年＝おっさん <br> JK＝自宅警備小僧＝未成年のガキ <br> JD＝自宅警備男子＝若者 <br>  <br> 男しかいない予感！！ <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/28(木) 08:17:49.89 ID:63auwc8ho<> &gt;&gt;496 <br> ｗｗｗｗｗｗ <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/28(木) 08:55:25.62 ID:PDRZixtOO<> &gt;&gt;496 <br> OL=おうちでリーダー=内弁慶のヒッキー <>
以下、VIPにかわりましてパー速民がお送りします</b>(大阪府)<b><><>2013/03/28(木) 19:55:28.98 ID:Fqc9JhXeo<> ●3月28日の本スレ <br> クソコテと行く青春18切符の旅 <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364420699/ <br>  <br> ●3月28日の移動（発着時刻は全て定刻で表記） <br> 　札幌07:15→08:03小樽　33.8km（函館本線） <br> 　小樽09:44→10:07余市　19.9km（函館本線） <br> 　余市11:50→12:52倶知安　39.3km（函館本線） <br> 　倶知安13:42→15:15長万部　81.0km（函館本線） <br> 　長万部16:08→19:24函館　125.1km（函館本線） <br>  <br> 移動距離：鉄道299.1km <>
以下、VIPにかわりましてパー速民がお送りします</b>(大阪府)<b><><>2013/03/28(木) 19:56:26.49 ID:Fqc9JhXeo<> &gt;&gt;419 <br>  <br> (21)青森→蟹田→木古内→◎江差→木古内→函館　244.6km <br> (22)函館→（仁山・大沼公園）→森→長万部→小樽→札幌　286.3km <br> (23)札幌→苫小牧→◎様似→（バス）→えりも岬→（バス）→広尾→（バス）→帯広　鉄道217.7km　バス169.1km <br> (24)帯広→新得→新夕張→南千歳→苫小牧→東室蘭→◎室蘭→東室蘭　275.4km <br> (25)東室蘭→苫小牧→岩見沢→札幌→小樽→札幌　242.0km <br> (26)札幌→小樽→余市→倶知安→長万部→（渡島砂原・仁山）→函館　299.1km <br>  <br> 次の目的地は、常陸太田（茨城県・水郡線） <br>  <br> ●通算移動距離（鉄道は乗車区間の営業キロ、バス・フェリーは概算運行距離） <br> 　鉄道：7,943.5km　　バス235.2km　　フェリー：131.2km　　合計：8,309.9km <>
以下、VIPにかわりましてパー速民がお送りします</b>(関西地方)<b><><>2013/03/28(木) 19:59:49.66 ID:r2LMkFDAo<> 425 ：以下、名無しにかわりましてVIPがお送りします [] ：2013/03/28(木) 19:41:12.36 ID:7mb37qGD0 [PC] <br> &gt;&gt;423 <br> 東日本＆北海道パスだろ、ここは <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/28(木) 20:40:34.77 ID:5LFDV+Pbo<> &gt;&gt;499-500 <br> まとめの人おつおつ！です <br> 勿論うなパイもおつおつ！ <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> 余市のシングルカスク飲んでみたい！ <br>  <>
以下、VIPにかわりましてパー速民がお送りします</b>(関西地方)<b><>sage<>2013/03/28(木) 23:13:18.18 ID:2p1oEfuTo<> 毎度のことだけど同じところを通るたびに描きにくくなる <br> http://i.imgur.com/1gcoc4S.png <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/28(木) 23:31:35.22 ID:lIuRWAldO<> &gt;&gt;503 <br> 乙カレーです。 <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/29(金) 07:03:49.44 ID:0xMlgFfIo<> 今日はまだか…. <>
以下、VIPにかわりましてパー速民がお送りします</b>(関西地方)<b><><>2013/03/29(金) 07:08:14.55 ID:xGoJz9jvo<> まだ寝てるのかな… <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/29(金) 07:12:05.61 ID:MchoIfisO<> ｻｰｾﾝｗｗｗｗｗｗｗｗ <br> 誰か「18切符」入れてオナシャッス！ <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/29(金) 07:13:02.52 ID:MchoIfisO<> &gt;&gt;503 <br> あざーっす！ <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/29(金) 07:26:31.04 ID:LuMRtXHgO<> まだかな？ <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/29(金) 07:28:15.95 ID:MchoIfisO<> &gt;&gt;509 <br> 立てられんのです… <>
以下、VIPにかわりましてパー速民がお送りします</b>(関西地方)<b><><>2013/03/29(金) 07:36:23.00 ID:xGoJz9jvo<> やってみる <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/29(金) 07:37:34.49 ID:MchoIfisO<> &gt;&gt;511 <br> おなしゃっす！ <>
以下、VIPにかわりましてパー速民がお送りします</b>(関西地方)<b><><>2013/03/29(金) 07:39:10.63 ID:xGoJz9jvo<> できたよー <br>  <br> 青春18切符で函館から常陸太田に行く <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364510325/ <>
以下、VIPにかわりましてパー速民がお送りします</b>(関西地方)<b><><>2013/03/29(金) 18:01:26.15 ID:6Bntx1K6o<> http://up.orz-3.net/g/1fr02g1.jpg <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/29(金) 18:22:03.52 ID:y2P5jM8vo<> 心霊写真… <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/29(金) 21:05:40.14 ID:WFhAFMQxO<> どこが？ <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/29(金) 21:14:47.94 ID:LUTL6j+1o<> 見えた(((( ;ﾟДﾟ)))ｶﾞｸｶﾞｸﾌﾞﾙﾌﾞﾙ  <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/29(金) 21:23:59.74 ID:MchoIfisO<> 青春18切符で函館から常陸太田に行く <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364559397/ <br>  <br> 2スレ目入っちゃった <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/30(土) 03:55:19.78 ID:cKrb3WEio<> ●3月29日の本スレ <br> 青春18切符で函館から常陸太田に行く <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364510325/ <br> 青春18切符で函館から常陸太田に行く <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364559397/ <br>  <br> ●3月28日の移動（発着時刻は全て定刻で表記） <br> 　函館10:27→11:31木古内　41.2km（函館本線・江差線） <br> 　木古内11:58→12:38津軽今別　74.8km（海峡線　白鳥28号） <br> 　津軽二股13:01→13:26蟹田　19.6km（津軽線） <br> 　蟹田14:05→14:42青森　27.0km（津軽線） <br> 　青森15:26→16:10弘前　37.4km（奥羽本線） <br> 　弘前駅前→市役所前　2.8km（弘南バス　土手町循環100円バス）(*1) <br> 　市役所前→弘前駅前　3.0km（弘南バス　土手町循環100円バス）(*1) <br> 　弘前17:22→18:04大館　44.2km（奥羽本線） <br> 　大館18:38→（21:22好摩）　106.9km（花輪線） <br> 　（好摩21:23）→21:49盛岡　21.3km（IGRいわて銀河鉄道） <br>  <br> 移動距離：鉄道372.4km　バス5.8km　合計378.2km <br>  <br> *1　発着時刻は不明（10分間隔で運行）。 <br> 　　距離は、「土手町循環100円バスルートマップ」とGoogleMapのルート検索に基づく概算距離。 <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/30(土) 03:56:41.40 ID:cKrb3WEio<> &gt;&gt;419 <br>  <br> (21)青森→蟹田→木古内→◎江差→木古内→函館　244.6km <br> (22)函館→（仁山・大沼公園）→森→長万部→小樽→札幌　286.3km <br> (23)札幌→苫小牧→◎様似→（バス）→えりも岬→（バス）→広尾→（バス）→帯広　鉄道217.7km　バス169.1km <br> (24)帯広→新得→新夕張→南千歳→苫小牧→東室蘭→◎室蘭→東室蘭　275.4km <br> (25)東室蘭→苫小牧→岩見沢→札幌→小樽→札幌　242.0km <br> (26)札幌→小樽→余市→倶知安→長万部→（渡島砂原・仁山）→函館　299.1km <br> (27)函館→木古内→津軽今別→（徒歩）→津軽二股→蟹田→青森→弘前→（バス）→市役所前→（バス）→弘前→ <br> 　　→大館→盛岡　鉄道372.4km　バス5.8km <br>  <br> 次の目的地は、常陸太田（茨城県・水郡線） <br>  <br> ●通算移動距離（鉄道は乗車区間の営業キロ、バス・フェリーは概算運行距離） <br> 　鉄道：8,315.9km　　バス241.0km　　フェリー：131.2km　　合計：8,688.1km <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/30(土) 04:16:34.47 ID:cKrb3WEio<> 地図の人、就職おめ。今までありがとう。 <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/30(土) 07:18:49.42 ID:CvUhoyN7O<> 今日もダメでした、お願いします… <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/30(土) 07:22:09.24 ID:DpoUVPHCo<> &gt;&gt;522 <br> 俺でいいの？ <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/30(土) 07:23:57.20 ID:8VGS/EfVo<> &gt;&gt;523 <br> 「18切符」って入れてお願いします <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/30(土) 07:25:45.36 ID:DpoUVPHCo<> &gt;&gt;524 <br> 青春18切符で盛岡から常陸太田に行く <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364595895/ <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/30(土) 08:18:20.45 ID:x+cDNdNHo<> 中尊寺いこうぜ <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/30(土) 22:46:48.79 ID:cKrb3WEio<> ●3月30日の本スレ <br> 青春18切符で盛岡から常陸太田に行く <br> http://hayabusa.2ch.net/test/read.cgi/news4vip/1364595895/ <br>  <br> ●3月30日の移動（発着時刻は全て定刻で表記） <br> 　盛岡08:08→08:20矢幅　10.2km（東北本線） <br> 　矢幅09:03→09:38北上　37.6km（東北本線） <br> 　北上10:20→11:38横手　61.1km（北上線） <br> 　横手12:50→14:01秋田　70.4km（奥羽本線） <br> 　秋田15:16→17:02酒田　104.8km（羽越本線） <br> 　酒田17:48→（18:05余目）　12.2km（羽越本線） <br> 　（余目18:15）→19:04新庄　43.0km（陸羽西線） <br> 　新庄19:12→20:15鳴子温泉　49.2km（陸羽東線） <br> 　鳴子温泉21:32→22:18古川　35.5km（陸羽東線） <br>  <br> 移動距離：鉄道424.0km <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/30(土) 22:47:41.77 ID:cKrb3WEio<> &gt;&gt;419 <br>  <br> (21)青森→蟹田→木古内→◎江差→木古内→函館　244.6km <br> (22)函館→（仁山・大沼公園）→森→長万部→小樽→札幌　286.3km <br> (23)札幌→苫小牧→◎様似→（バス）→えりも岬→（バス）→広尾→（バス）→帯広　鉄道217.7km　バス169.1km <br> (24)帯広→新得→新夕張→南千歳→苫小牧→東室蘭→◎室蘭→東室蘭　275.4km <br> (25)東室蘭→苫小牧→岩見沢→札幌→小樽→札幌　242.0km <br> (26)札幌→小樽→余市→倶知安→長万部→（渡島砂原・仁山）→函館　299.1km <br> (27)函館→木古内→津軽今別→（徒歩）→津軽二股→蟹田→青森→弘前→（バス）→市役所前→（バス）→弘前→ <br> 　　→大館→盛岡　鉄道372.4km　バス5.8km <br> (28)盛岡→矢幅→北上→横手→秋田→酒田→新庄→鳴子温泉→古川　424.0km <br>  <br> 次の目的地は、常陸太田（茨城県・水郡線） <br>  <br> ●通算移動距離（鉄道は乗車区間の営業キロ、バス・フェリーは概算運行距離） <br> 　鉄道：8,739.9km　　バス241.0km　　フェリー：131.2km　　合計：9,112.1km <>
以下、VIPにかわりましてパー速民がお送りします</b>(長屋)<b><><>2013/03/30(土) 22:54:05.76 ID:Qq4liUMAo<> &gt;&gt;527 <br> &gt;&gt;528 <br> おつおつ！です <br> 9000kmｷﾀ！ <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/31(日) 00:13:46.66 ID:dUM/EIIHo<> 今日のスレで言えなかったからコチラで。 <br> 地図の人乙でした。 <br> 仕事も頑張ってくださいね。 <br>  <br> ところで地図は何かアプリ使ってるんですか？ <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/31(日) 00:58:05.97 ID:verryO7ro<> 他の人が引き継げたりするかもしれないからハウツー残して行って欲しいな～ <>
以下、VIPにかわりましてパー速民がお送りします</b>(岩手県)<b><>sage<>2013/03/31(日) 01:02:15.34 ID:rPRtdpAco<> 夏の旅の時に白地図に直接線を引いてるって言ってた気がする <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/31(日) 01:47:43.64 ID:MKXsLoyfo<> うｎ。白地図にペンタブで描いてるって言ってたと思う。 <br> 文字だけでルートを記録しても、鉄以外にはわかりにくいだろうし、 <br> 残り一週間半だから、引き継げるものなら引き継ぎたいんだけど、 <br> あれはちょっと俺には無理だわ。 <>
以下、VIPにかわりましてパー速民がお送りします<><>2013/03/31(日) 01:57:25.77 ID:dUM/EIIHo<> なるほど、 <br> 白地図とJR地図の2つが有れば出来そうだけどなあ <>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2013/03/31(日) 07:00:08.87 ID:X/uATMYQo<> 作るだけなら大した手間じゃないけど毎日続けるのが大変やね <br> いや地図の人はすごいよ <>
以下、VIPにかわりましてパー速民がお送りします</b>(富山県)<b><><>2013/03/31(日) 07:01:26.25 ID:wxXYE94lo<> まだかね <>
うなぎパイ</b> ◆IBqhLpTi1Y<b><><>2013/03/31(日) 07:03:07.08 ID:9DnP9dkuO<> スレ立ておなしゃーっす！ <>
以下、VIPにかわりましてパー速民がお送りします</b>(富山県)<b><><>2013/03/31(日) 07:04:37.80 ID:wxXYE94lo<> スレタイどうするの <>
